chrX	1	1000001	102256	3103.0	0.0303454076044
chrX	1000001	2000001	76401	1886.0	0.0246855407652
chrX	2000001	3000001	323358	5370.0	0.0166069804984
chrX	3000001	4000001	351105	10594.0	0.0301733099785
chrX	4000001	5000001	437903	5267.0	0.0120277778412
chrX	5000001	6000001	498372	5583.0	0.0112024752594
chrX	6000001	7000001	469908	4499.0	0.0095742145271
chrX	7000001	8000001	521655	4508.0	0.00864172681178
chrX	8000001	9000001	526128	5404.0	0.0102712647873
chrX	9000001	10000001	498158	4887.0	0.00981014055781
chrX	10000001	11000001	514537	4108.0	0.00798387676688
chrX	11000001	12000001	538208	4130.0	0.00767361317558
chrX	12000001	13000001	503972	4559.0	0.00904613748383
chrX	13000001	14000001	518057	4078.0	0.00787172067938
chrX	14000001	15000001	449260	3694.0	0.00822241018564
chrX	15000001	16000001	480360	4402.0	0.00916396036306
chrX	16000001	17000001	382694	3123.0	0.00816056692815
chrX	17000001	18000001	494116	3949.0	0.00799205044969
chrX	18000001	19000001	402742	3340.0	0.00829315045364
chrX	19000001	20000001	449201	3888.0	0.00865536808689
chrX	20000001	21000001	402323	3334.0	0.00828687397936
chrX	21000001	22000001	429982	3299.0	0.00767241419408
chrX	22000001	23000001	443908	5625.0	0.0126715445543
chrX	23000001	24000001	371918	4670.0	0.0125565312784
chrX	24000001	25000001	427939	3357.0	0.00784457597929
chrX	25000001	26000001	397124	3608.0	0.00908532347579
chrX	26000001	27000001	401393	3570.0	0.00889402655253
chrX	27000001	28000001	405679	3469.0	0.00855109581714
chrX	28000001	29000001	459719	4440.0	0.00965807373635
chrX	29000001	30000001	554437	6170.0	0.0111284059325
chrX	30000001	31000001	429653	3802.0	0.00884900140346
chrX	31000001	32000001	536789	6296.0	0.0117290033887
chrX	32000001	33000001	536801	9542.0	0.0177756747845
chrX	33000001	34000001	382533	4598.0	0.0120198780236
chrX	34000001	35000001	387862	4023.0	0.0103722457988
chrX	35000001	36000001	359837	3718.0	0.0103324560843
chrX	36000001	37000001	355990	3443.0	0.00967161998933
chrX	37000001	38000001	395784	4108.0	0.010379398864
chrX	38000001	39000001	454205	3920.0	0.0086304642177
chrX	39000001	40000001	448402	4000.0	0.00892056681282
chrX	40000001	41000001	329271	2848.0	0.00864941036411
chrX	41000001	42000001	389275	3383.0	0.00869051441783
chrX	42000001	43000001	346970	3459.0	0.00996916159899
chrX	43000001	44000001	409313	3565.0	0.00870971603638
chrX	44000001	45000001	339771	2835.0	0.00834385512595
chrX	45000001	46000001	314360	2746.0	0.00873520804174
chrX	46000001	47000001	327822	2568.0	0.00783351940992
chrX	47000001	48000001	254317	3007.0	0.0118238261697
chrX	48000001	49000001	283314	5916.0	0.0208814248502
chrX	49000001	50000001	352901	4218.0	0.011952360577
chrX	50000001	51000001	329185	3132.0	0.00951440679253
chrX	51000001	52000001	225559	2078.0	0.00921266719572
chrX	52000001	53000001	418071	5747.0	0.0137464689012
chrX	53000001	54000001	236536	1953.0	0.00825667128894
chrX	54000001	55000001	246078	1935.0	0.00786336039792
chrX	55000001	56000001	289535	2520.0	0.00870361096241
chrX	56000001	57000001	173769	2554.0	0.014697673348
chrX	57000001	58000001	128365	1348.0	0.0105013048728
chrX	58000001	59000001	5591	60.0	0.0107315328206
chrX	59000001	60000001	0	0.0	NA
chrX	60000001	61000001	0	0.0	NA
chrX	61000001	62000001	498	9.0	0.0180722891566
chrX	62000001	63000001	151737	1296.0	0.00854109412997
chrX	63000001	64000001	211875	1957.0	0.00923657817109
chrX	64000001	65000001	215407	1775.0	0.00824021503479
chrX	65000001	66000001	260825	2795.0	0.0107159973162
chrX	66000001	67000001	231327	2495.0	0.0107855978766
chrX	67000001	68000001	257147	2361.0	0.0091815187422
chrX	68000001	69000001	353426	3188.0	0.00902027581446
chrX	69000001	70000001	311233	2335.0	0.00750241780274
chrX	70000001	71000001	289797	2819.0	0.00972749890441
chrX	71000001	72000001	327497	2864.0	0.00874511827589
chrX	72000001	73000001	165878	1261.0	0.00760197253403
chrX	73000001	74000001	289559	2318.0	0.00800527699018
chrX	74000001	75000001	219272	1827.0	0.00833211718779
chrX	75000001	76000001	92175	944.0	0.0102413886629
chrX	76000001	77000001	176480	1618.0	0.00916817769719
