chrX	1	100001	1555	65.0	0.0418006430868
chrX	100001	200001	8802	340.0	0.0386275846399
chrX	200001	300001	528	28.0	0.0530303030303
chrX	300001	400001	13042	382.0	0.0292899861984
chrX	400001	500001	24168	659.0	0.0272674611056
chrX	500001	600001	5527	158.0	0.0285869368554
chrX	600001	700001	2227	61.0	0.0273911091154
chrX	700001	800001	12482	276.0	0.0221118410511
chrX	800001	900001	25577	643.0	0.0251397740157
chrX	900001	1000001	8348	491.0	0.0588164829899
chrX	1000001	1100001	11007	257.0	0.0233487780503
chrX	1100001	1200001	7151	185.0	0.0258705076213
chrX	1200001	1300001	11913	331.0	0.0277847729371
chrX	1300001	1400001	9168	198.0	0.0215968586387
chrX	1400001	1500001	10986	240.0	0.0218459858001
chrX	1500001	1600001	10967	330.0	0.0300902708124
chrX	1600001	1700001	2744	79.0	0.0287900874636
chrX	1700001	1800001	1950	58.0	0.0297435897436
chrX	1800001	1900001	2162	39.0	0.018038852914
chrX	1900001	2000001	8353	169.0	0.0202322518856
chrX	2000001	2100001	19380	481.0	0.0248194014448
chrX	2100001	2200001	20008	384.0	0.0191923230708
chrX	2200001	2300001	28057	553.0	0.0197098763232
chrX	2300001	2400001	31868	669.0	0.0209928454876
chrX	2400001	2500001	37429	634.0	0.0169387373427
chrX	2500001	2600001	44735	725.0	0.0162065496815
chrX	2600001	2700001	46211	762.0	0.0164895804029
chrX	2700001	2800001	42088	565.0	0.0134242539441
chrX	2800001	2900001	23461	296.0	0.0126166830058
chrX	2900001	3000001	30121	301.0	0.00999302811992
chrX	3000001	3100001	0	0.0	NA
chrX	3100001	3200001	0	0.0	NA
chrX	3200001	3300001	0	0.0	NA
chrX	3300001	3400001	31323	539.0	0.0172078025732
chrX	3400001	3500001	38148	521.0	0.0136573345916
chrX	3500001	3600001	33239	494.0	0.0148620596287
chrX	3600001	3700001	36827	419.0	0.0113775219268
chrX	3700001	3800001	41624	592.0	0.0142225639054
chrX	3800001	3900001	38369	471.0	0.0122755349371
chrX	3900001	4000001	43305	409.0	0.00944463687796
chrX	4000001	4100001	41481	479.0	0.0115474554615
chrX	4100001	4200001	44036	638.0	0.0144881460623
chrX	4200001	4300001	43327	473.0	0.010916980174
chrX	4300001	4400001	47961	487.0	0.0101540835262
chrX	4400001	4500001	40892	521.0	0.0127408784114
chrX	4500001	4600001	43596	524.0	0.0120194513258
chrX	4600001	4700001	43747	524.0	0.0119779642033
chrX	4700001	4800001	37963	446.0	0.0117482812212
chrX	4800001	4900001	47742	557.0	0.0116668761258
chrX	4900001	5000001	47158	618.0	0.0131048814623
chrX	5000001	5100001	40295	562.0	0.0139471398437
chrX	5100001	5200001	51169	594.0	0.0116085911392
chrX	5200001	5300001	43260	507.0	0.0117198335645
chrX	5300001	5400001	44472	625.0	0.0140537866523
chrX	5400001	5500001	44009	587.0	0.0133381808266
chrX	5500001	5600001	47484	593.0	0.012488417151
chrX	5600001	5700001	51064	500.0	0.00979163402789
chrX	5700001	5800001	54199	484.0	0.00893005406004
chrX	5800001	5900001	64428	549.0	0.00852113987707
chrX	5900001	6000001	57992	582.0	0.0100358670161
chrX	6000001	6100001	57924	520.0	0.00897728057455
chrX	6100001	6200001	55443	731.0	0.013184712227
chrX	6200001	6300001	41342	445.0	0.0107638720913
chrX	6300001	6400001	49738	485.0	0.00975109574169
